"SpecName"	"LEVEL_3_CO"
"Marmosa_murina"	"SUR"
"Marmosa_murina"	"FRG"
"Marmosa_murina"	"BZN"
"Marmosa_murina"	"ECU"
"Marmosa_murina"	"BZE"
"Marmosa_murina"	"PER"
"Marmosa_murina"	"BZC"
"Marmosa_murina"	"BOL"
"Marmosa_murina"	"BZL"
"Marmosa_quichua"	"PER"
"Marmosa_robinsoni"	"VEN"
"Marmosa_robinsoni"	"NLA"
"Marmosa_robinsoni"	"WIN"
"Marmosa_robinsoni"	"CLM"
"Marmosa_robinsoni"	"VNA"
"Marmosa_robinsoni"	NA
"Marmosa_robinsoni"	"TRT"
"Marmosa_robinsoni"	"COS"
"Marmosa_robinsoni"	"PAN"
"Marmosa_rubra"	"CLM"
"Marmosa_rubra"	"ECU"
"Marmosa_rubra"	"PER"
"Marmosa_rubra"	"BZN"
"Marmosa_tyleriana"	"VEN"
"Marmosa_tyleriana"	"BZN"
"Marmosa_xerophila"	"CLM"
"Marmosa_xerophila"	"VEN"
"Marmosa_xerophila"	"NLA"
"Marmosops_bishopi"	"BZN"
"Marmosops_bishopi"	"BZC"
"Marmosops_bishopi"	"BOL"
"Marmosops_bishopi"	"PER"
"Marmosops_cracens"	"VEN"
"Marmosops_creightoni"	"BOL"
"Marmosops_handleyi"	"CLM"
"Marmosops_impavidus"	"ECU"
"Marmosops_impavidus"	"PER"
"Marmosops_impavidus"	"BZN"
"Marmosops_impavidus"	"BOL"
"Marmosops_incanus"	"BZE"
"Marmosops_incanus"	"BZL"
"Marmosops_incanus"	"BZS"
"Marmosops_invictus"	"PAN"
"Marmosops_invictus"	"COS"
"Marmosops_invictus"	"CLM"
"Marmosops_juninensis"	"PER"
"Marmosops_neblina"	"BZN"
"Marmosops_neblina"	"CLM"
"Marmosops_neblina"	"VEN"
"Marmosops_neblina"	"ECU"
"Marmosops_neblina"	"PER"
"Marmosops_noctivagus"	"ECU"
"Marmosops_noctivagus"	"CLM"
"Marmosops_noctivagus"	"PER"
"Marmosops_noctivagus"	"BZN"
"Marmosops_noctivagus"	"BZC"
"Marmosops_noctivagus"	"BOL"
"Marmosops_ocellatus"	"BOL"
"Marmosops_parvidens"	"GUY"
"Marmosops_parvidens"	"VEN"
"Marmosops_parvidens"	"SUR"
"Marmosops_parvidens"	"FRG"
"Marmosops_parvidens"	"BZN"
"Marmosops_parvidens"	"CLM"
"Marmosops_paulensis"	"BZL"
"Marmosops_paulensis"	"BZS"
"Marmosops_pinheiroi"	"GUY"
"Marmosops_pinheiroi"	"VEN"
"Marmosops_pinheiroi"	"SUR"
"Marmosops_pinheiroi"	"FRG"
"Marmosops_pinheiroi"	"BZN"
"Metachirus_nudicaudatus"	"GUA"
"Metachirus_nudicaudatus"	"NIC"
"Metachirus_nudicaudatus"	"CLM"
"Metachirus_nudicaudatus"	"COS"
"Metachirus_nudicaudatus"	"VEN"
"Metachirus_nudicaudatus"	"PAN"
"Metachirus_nudicaudatus"	"GUY"
"Metachirus_nudicaudatus"	"SUR"
"Metachirus_nudicaudatus"	"FRG"
"Metachirus_nudicaudatus"	"BZN"
"Metachirus_nudicaudatus"	"ECU"
"Metachirus_nudicaudatus"	"BZE"
"Metachirus_nudicaudatus"	"PER"
"Metachirus_nudicaudatus"	NA
"Metachirus_nudicaudatus"	"BZC"
"Metachirus_nudicaudatus"	"BOL"
"Metachirus_nudicaudatus"	"BZL"
"Metachirus_nudicaudatus"	"PAR"
"Metachirus_nudicaudatus"	"BZS"
"Metachirus_nudicaudatus"	"AGE"
"Marmosa_alstoni"	"BLZ"
"Marmosa_alstoni"	"HON"
"Marmosa_alstoni"	"GUA"
"Marmosa_alstoni"	"ELS"
"Marmosa_alstoni"	"NIC"
"Marmosa_alstoni"	"COS"
"Marmosa_alstoni"	"CLM"
"Marmosa_constantiae"	"BOL"
"Marmosa_constantiae"	"BZN"
"Marmosa_constantiae"	"BZC"
"Marmosa_constantiae"	"PAR"
"Marmosa_constantiae"	"AGW"
"Marmosa_demerarae"	"VEN"
"Marmosa_demerarae"	NA
"Marmosa_demerarae"	"TRT"
"Marmosa_demerarae"	"CLM"
"Marmosa_demerarae"	"GUY"
"Marmosa_demerarae"	"SUR"
"Marmosa_demerarae"	"FRG"
"Marmosa_demerarae"	"BZN"
"Marmosa_demerarae"	"BZE"
"Marmosa_demerarae"	"BZC"
"Marmosa_demerarae"	"BOL"
"Marmosa_demerarae"	"PER"
"Marmosa_demerarae"	"BZL"
"Marmosa_phaea"	"CLM"
"Marmosa_phaea"	"ECU"
"Marmosa_regina"	"CLM"
"Marmosa_regina"	"ECU"
"Marmosa_regina"	"PER"
"Marmosa_regina"	"BZN"
"Marmosa_regina"	"BOL"
"Monodelphis_dimidiata"	"BZC"
"Monodelphis_dimidiata"	"BZL"
"Monodelphis_dimidiata"	"AGW"
"Monodelphis_dimidiata"	"AGE"
"Monodelphis_dimidiata"	"PAR"
"Monodelphis_dimidiata"	"BZS"
"Monodelphis_dimidiata"	"URU"
"Monodelphis_emiliae"	"BZN"
"Monodelphis_emiliae"	"BZE"
"Monodelphis_emiliae"	"PER"
"Monodelphis_emiliae"	"BOL"
"Monodelphis_glirina"	"BZN"
"Monodelphis_glirina"	NA
"Monodelphis_glirina"	"BZC"
"Monodelphis_glirina"	"BOL"
"Monodelphis_glirina"	"PER"
"Monodelphis_iheringi"	"BZE"
"Monodelphis_iheringi"	"BZL"
"Monodelphis_iheringi"	"BZC"
"Monodelphis_iheringi"	"BZS"
"Monodelphis_kunsi"	"BOL"
"Monodelphis_kunsi"	"BZC"
"Monodelphis_kunsi"	"BZL"
"Monodelphis_kunsi"	"PAR"
"Monodelphis_kunsi"	"AGW"
"Monodelphis_kunsi"	"AGE"
"Monodelphis_glirina"	"BZN"
"Monodelphis_glirina"	NA
"Monodelphis_glirina"	"BZC"
"Monodelphis_glirina"	"BOL"
"Monodelphis_glirina"	"PER"
"Monodelphis_osgoodi"	"PER"
"Monodelphis_osgoodi"	"BOL"
"Monodelphis_palliolata"	"VEN"
"Monodelphis_palliolata"	"CLM"
"Monodelphis_reigi"	"GUY"
"Monodelphis_reigi"	"BZN"
"Monodelphis_ronaldi"	"PER"
"Monodelphis_americana"	"BZN"
"Monodelphis_americana"	"BZE"
"Monodelphis_americana"	"BZC"
"Monodelphis_americana"	"BZL"
"Monodelphis_americana"	"BZS"
"Monodelphis_americana"	NA
"Monodelphis_scalops"	"BZL"
"Monodelphis_scalops"	"BZS"
"Monodelphis_scalops"	"AGE"
"Monodelphis_dimidiata"	"BZC"
"Monodelphis_dimidiata"	"BZL"
"Monodelphis_dimidiata"	"AGW"
"Monodelphis_dimidiata"	"AGE"
"Monodelphis_dimidiata"	"PAR"
"Monodelphis_dimidiata"	"BZS"
"Monodelphis_dimidiata"	"URU"
"Monodelphis_scalops"	"BZL"
"Monodelphis_scalops"	"BZS"
"Monodelphis_scalops"	"AGE"
"Philander_andersoni"	"VEN"
"Philander_andersoni"	"CLM"
"Philander_andersoni"	"BZN"
"Philander_andersoni"	"ECU"
"Philander_andersoni"	"PER"
"Philander_deltae"	"VEN"
"Philander_deltae"	"GUY"
"Philander_frenatus"	"BZE"
"Philander_frenatus"	"BZL"
"Philander_frenatus"	"PAR"
"Philander_frenatus"	"BZC"
"Philander_frenatus"	"BZS"
"Philander_frenatus"	"AGE"
"Philander_mcilhennyi"	"BZN"
"Philander_mcilhennyi"	"PER"
"Philander_mcilhennyi"	"BOL"
"Philander_mondolfii"	"VEN"
"Philander_mondolfii"	"CLM"
"Philander_mondolfii"	"GUY"
"Philander_mondolfii"	"BZN"
"Philander_opossum"	"MXC"
"Philander_opossum"	"MXG"
"Philander_opossum"	"MXT"
"Philander_opossum"	"GUA"
"Philander_opossum"	"BLZ"
"Philander_opossum"	"MXS"
"Philander_opossum"	"HON"
"Philander_opossum"	"ELS"
"Philander_opossum"	"NIC"
"Philander_opossum"	"COS"
"Philander_opossum"	"CLM"
"Philander_opossum"	"VEN"
"Philander_opossum"	"PAN"
"Philander_opossum"	"GUY"
"Philander_opossum"	"SUR"
"Philander_opossum"	"FRG"
"Philander_opossum"	"BZN"
"Philander_opossum"	"ECU"
"Philander_opossum"	"BZE"
"Philander_opossum"	NA
"Philander_opossum"	"PER"
"Philander_opossum"	"BOL"
"Philander_opossum"	"BZC"
"Philander_opossum"	"PAR"
"Philander_opossum"	"AGE"
"Thylamys_elegans"	"CLN"
"Thylamys_elegans"	"CLC"
"Thylamys_elegans"	"AGW"
"Thylamys_elegans"	"AGS"
"Thylamys_elegans"	"CLS"
"Thylamys_pallidior"	"PER"
"Thylamys_pallidior"	"BOL"
"Thylamys_pallidior"	"CLN"
"Thylamys_pallidior"	"AGW"
"Thylamys_pallidior"	"AGE"
"Thylamys_pallidior"	"AGS"
"Thylamys_pusillus"	"BOL"
"Thylamys_pusillus"	"PAR"
"Thylamys_pusillus"	"AGW"
"Thylamys_pusillus"	"AGE"
"Thylamys_venustus"	"BOL"
"Thylamys_venustus"	"AGW"
"Thylamys_venustus"	"AGE"
"Tlacuatzin_canescens"	"MXN"
"Tlacuatzin_canescens"	"MXE"
"Tlacuatzin_canescens"	"MXS"
"Tlacuatzin_canescens"	"MXT"
"Tlacuatzin_canescens"	"MXC"
"Tlacuatzin_canescens"	"MXG"
"Tlacuatzin_canescens"	"GUA"
"Tlacuatzin_canescens"	"BLZ"
"Dinomys_branickii"	"CLM"
"Dinomys_branickii"	"VEN"
"Dinomys_branickii"	"ECU"
"Dinomys_branickii"	"BZN"
"Dinomys_branickii"	"PER"
"Dinomys_branickii"	"BOL"
"Dipus_sagitta"	"KAZ"
"Dipus_sagitta"	"ALT"
"Dipus_sagitta"	"MON"
"Dipus_sagitta"	"RUS"
"Dipus_sagitta"	"CHI"
"Dipus_sagitta"	"CHX"
"Dipus_sagitta"	"CHM"
"Dipus_sagitta"	"NCS"
"Dipus_sagitta"	"UZB"
"Dipus_sagitta"	"TKM"
"Dipus_sagitta"	"CHN"
"Dipus_sagitta"	"CHQ"
"Dipus_sagitta"	"IRN"
"Dipus_sagitta"	"AFG"
"Dipus_sagitta"	"CHT"
"Napaeozapus_insignis"	"LAB"
"Napaeozapus_insignis"	"ONT"
"Napaeozapus_insignis"	"NUN"
"Napaeozapus_insignis"	"QUE"
"Napaeozapus_insignis"	"MAN"
"Napaeozapus_insignis"	"MIN"
"Napaeozapus_insignis"	"MIC"
"Napaeozapus_insignis"	"NBR"
"Napaeozapus_insignis"	"MAI"
"Napaeozapus_insignis"	"WIS"
"Napaeozapus_insignis"	"NSC"
"Napaeozapus_insignis"	"NWY"
"Napaeozapus_insignis"	"NWH"
"Napaeozapus_insignis"	NA
"Napaeozapus_insignis"	"MAS"
"Napaeozapus_insignis"	"OHI"
"Napaeozapus_insignis"	"NWJ"
"Napaeozapus_insignis"	"CNT"
"Napaeozapus_insignis"	"PEN"
"Napaeozapus_insignis"	"MRY"
"Napaeozapus_insignis"	"KTY"
"Napaeozapus_insignis"	"WVA"
"Napaeozapus_insignis"	"VRG"
"Napaeozapus_insignis"	"NCA"
"Napaeozapus_insignis"	"TEN"
"Napaeozapus_insignis"	"GEO"
"Salpingotus_pallidus"	"KAZ"
"Sicista_armenica"	"TCS"
"Sicista_betulina"	"RUN"
"Sicista_betulina"	"NOR"
"Sicista_betulina"	"FIN"
"Sicista_betulina"	"WSB"
"Sicista_betulina"	"KRA"
"Sicista_betulina"	"SWE"
"Sicista_betulina"	"RUE"
"Sicista_betulina"	"BLT"
"Sicista_betulina"	"RUW"
"Sicista_betulina"	"RUC"
"Sicista_betulina"	"IRK"
"Sicista_betulina"	"DEN"
"Sicista_betulina"	"BRY"
"Sicista_betulina"	"BLR"
"Sicista_betulina"	"KAZ"
"Sicista_betulina"	"POL"
"Sicista_betulina"	"ALT"
"Sicista_betulina"	"TVA"
"Sicista_betulina"	"MON"
"Sicista_betulina"	"CZE"
"Sicista_betulina"	"UKR"
"Sicista_betulina"	"AUT"
"Sicista_betulina"	"ROM"
"Sicista_betulina"	"FRA"
"Sicista_caucasica"	"NCS"
"Sicista_concolor"	"CHI"
"Sicista_concolor"	"CHN"
"Sicista_concolor"	"CHQ"
"Sicista_concolor"	"AFG"
"Sicista_concolor"	"PAK"
"Sicista_concolor"	"WHM"
"Sicista_concolor"	"CHX"
"Sicista_concolor"	"CHC"
"Sicista_kazbegica"	"NCS"
"Sicista_kazbegica"	"TCS"
"Sicista_napaea"	"ALT"
"Sicista_napaea"	"KAZ"
"Sicista_strandi"	"RUC"
"Sicista_strandi"	"BLR"
"Sicista_strandi"	"RUS"
"Sicista_strandi"	"UKR"
"Sicista_strandi"	"KAZ"
"Sicista_strandi"	"NCS"
"Sicista_strandi"	"KRY"
"Sicista_subtilis"	"RUC"
"Sicista_subtilis"	"RUE"
"Sicista_subtilis"	"WSB"
"Sicista_subtilis"	"KAZ"
"Sicista_subtilis"	"ALT"
"Sicista_subtilis"	"KRA"
"Sicista_subtilis"	"IRK"
"Sicista_subtilis"	"RUS"
"Sicista_subtilis"	"TVA"
"Sicista_subtilis"	"BRY"
"Sicista_subtilis"	"POL"
"Sicista_subtilis"	"UKR"
"Sicista_subtilis"	"CZE"
"Sicista_subtilis"	"HUN"
"Sicista_subtilis"	"ROM"
"Sicista_subtilis"	"NCS"
"Sicista_subtilis"	"CHX"
"Sicista_subtilis"	"KRY"
"Sicista_subtilis"	NA
"Sicista_subtilis"	"BUL"
"Sicista_tianshanica"	"KAZ"
"Sicista_tianshanica"	"CHX"
"Sicista_tianshanica"	"KGZ"
"Zapus_hudsonius"	"ASK"
"Zapus_hudsonius"	"YUK"
"Zapus_hudsonius"	"BRC"
"Zapus_hudsonius"	"ABT"
"Zapus_hudsonius"	"SAS"
"Zapus_hudsonius"	"MAN"
"Zapus_hudsonius"	"ONT"
"Zapus_hudsonius"	"LAB"
"Zapus_hudsonius"	"QUE"
"Zapus_hudsonius"	"NUN"
"Zapus_hudsonius"	"NDA"
"Zapus_hudsonius"	"MIN"
"Zapus_hudsonius"	"MNT"
"Zapus_hudsonius"	"MIC"
"Zapus_hudsonius"	"NBR"
"Zapus_hudsonius"	"MAI"
"Zapus_hudsonius"	"WIS"
"Zapus_hudsonius"	"NSC"
"Zapus_hudsonius"	"SDA"
"Zapus_hudsonius"	"NWY"
"Zapus_hudsonius"	"WYO"
"Zapus_hudsonius"	"IOW"
"Zapus_hudsonius"	"NWH"
"Zapus_hudsonius"	NA
"Zapus_hudsonius"	"NEB"
"Zapus_hudsonius"	"ILL"
"Zapus_hudsonius"	"MAS"
"Zapus_hudsonius"	"INI"
"Zapus_hudsonius"	"OHI"
"Zapus_hudsonius"	"NWJ"
"Zapus_hudsonius"	"CNT"
"Zapus_hudsonius"	"COL"
"Zapus_hudsonius"	"PEN"
"Zapus_hudsonius"	"KAN"
"Zapus_hudsonius"	"MSO"
"Zapus_hudsonius"	"MRY"
"Zapus_hudsonius"	"DEL"
"Zapus_hudsonius"	"KTY"
"Zapus_hudsonius"	"WVA"
"Zapus_hudsonius"	"VRG"
"Zapus_hudsonius"	"NCA"
"Zapus_hudsonius"	"NWM"
"Zapus_hudsonius"	"OKL"
"Zapus_hudsonius"	"ARK"
"Zapus_hudsonius"	"TEN"
"Zapus_hudsonius"	"ARI"
"Zapus_hudsonius"	"ALA"
"Zapus_hudsonius"	"GEO"
"Zapus_hudsonius"	"SCA"
"Zapus_trinotatus"	"BRC"
"Zapus_trinotatus"	"WAS"
"Zapus_trinotatus"	"ORE"
"Zapus_trinotatus"	"CAL"
"Clyomys_laticeps"	"BZE"
"Clyomys_laticeps"	"BZC"
"Clyomys_laticeps"	"BZN"
"Clyomys_laticeps"	"BZL"
"Clyomys_laticeps"	"BOL"
"Clyomys_laticeps"	"PAR"
"Clyomys_laticeps"	"BZS"
"Clyomys_laticeps"	"AGE"
"Clyomys_laticeps"	"BZE"
"Clyomys_laticeps"	"BZC"
"Clyomys_laticeps"	"BZN"
"Clyomys_laticeps"	"BZL"
"Clyomys_laticeps"	"BOL"
"Clyomys_laticeps"	"PAR"
"Clyomys_laticeps"	"BZS"
"Clyomys_laticeps"	"AGE"
"Diplomys_caniceps"	"CLM"
"Diplomys_labilis"	"PAN"
"Diplomys_labilis"	"CLM"
"Diplomys_labilis"	"ECU"
"Echimys_chrysurus"	"VEN"
"Echimys_chrysurus"	"GUY"
"Echimys_chrysurus"	"SUR"
"Echimys_chrysurus"	"FRG"
"Echimys_chrysurus"	"BZN"
"Echimys_chrysurus"	"BZE"
"Echimys_saturnus"	"CLM"
"Echimys_saturnus"	"ECU"
"Echimys_saturnus"	"PER"
"Echimys_vieirai"	"BZN"
"Euryzygomatomys_spinosus"	"BZL"
"Euryzygomatomys_spinosus"	"BZE"
"Euryzygomatomys_spinosus"	"BZC"
"Euryzygomatomys_spinosus"	"BZS"
"Euryzygomatomys_spinosus"	"AGE"
"Isothrix_bistriata"	"CLM"
"Isothrix_bistriata"	"ECU"
"Isothrix_bistriata"	"PER"
"Isothrix_bistriata"	"BZN"
"Isothrix_bistriata"	"BZC"
"Isothrix_bistriata"	"BOL"
"Isothrix_negrensis"	"BZN"
"Isothrix_pagurus"	"BZN"
"Isothrix_sinnamariensis"	"FRG"
"Isothrix_sinnamariensis"	"BZN"
"Lonchothrix_emiliae"	"BZN"
"Makalata_didelphoides"	"TRT"
"Makalata_didelphoides"	"VEN"
"Makalata_didelphoides"	"GUY"
"Makalata_didelphoides"	"CLM"
"Makalata_didelphoides"	"SUR"
"Makalata_didelphoides"	"FRG"
"Makalata_didelphoides"	"BZN"
"Makalata_didelphoides"	"BZE"
"Makalata_didelphoides"	"BZC"
"Makalata_didelphoides"	"BOL"
"Makalata_macrura"	"BZN"
"Makalata_macrura"	"CLM"
"Makalata_macrura"	"ECU"
"Makalata_macrura"	"PER"
"Makalata_macrura"	"BOL"
"Toromys_rhipidurus"	"CLM"
"Toromys_rhipidurus"	"PER"
"Toromys_rhipidurus"	"BZN"
"Mesomys_hispidus"	"VEN"
"Mesomys_hispidus"	"GUY"
"Mesomys_hispidus"	"SUR"
"Mesomys_hispidus"	"FRG"
"Mesomys_hispidus"	"BZN"
"Mesomys_hispidus"	"CLM"
"Mesomys_hispidus"	"ECU"
"Mesomys_hispidus"	"PER"
"Mesomys_hispidus"	"BZC"
"Mesomys_hispidus"	"BOL"
"Mesomys_leniceps"	"PER"
"Mesomys_occultus"	"BZN"
"Mesomys_stimulax"	"BZN"
"Mesomys_stimulax"	"BZE"
"Olallamys_albicauda"	"CLM"
"Olallamys_edax"	"VEN"
"Pattonomys_occasius"	"CLM"
"Pattonomys_occasius"	"ECU"
"Pattonomys_occasius"	"PER"
"Pattonomys_semivillosus"	"CLM"
"Phyllomys_brasiliensis"	"BZL"
"Phyllomys_kerri"	"BZL"
"Phyllomys_lamarum"	"BZE"
"Phyllomys_lamarum"	"BZL"
"Phyllomys_lundi"	"BZL"
"Phyllomys_mantiqueirensis"	"BZL"
"Phyllomys_medius"	"BZL"
"Phyllomys_medius"	"BZC"
"Phyllomys_medius"	"BZS"
"Phyllomys_medius"	"AGE"
"Phyllomys_nigrispinus"	"BZL"
"Phyllomys_nigrispinus"	"BZS"
"Phyllomys_pattoni"	"BZE"
"Phyllomys_pattoni"	"BZL"
"Phyllomys_thomasi"	"BZL"
"Phyllomys_unicolor"	"BZE"
"Proechimys_brevicauda"	"CLM"
"Proechimys_brevicauda"	"ECU"
"Proechimys_brevicauda"	"PER"
"Proechimys_brevicauda"	"BZN"
"Proechimys_brevicauda"	"BOL"
"Proechimys_canicollis"	"CLM"
"Proechimys_canicollis"	"VEN"
"Proechimys_chrysaeolus"	"CLM"
"Proechimys_cuvieri"	"VEN"
"Proechimys_cuvieri"	"GUY"
"Proechimys_cuvieri"	"SUR"
"Proechimys_cuvieri"	"FRG"
"Proechimys_cuvieri"	"BZN"
"Proechimys_cuvieri"	"CLM"
"Proechimys_cuvieri"	"ECU"
"Proechimys_cuvieri"	"PER"
"Proechimys_cuvieri"	"BZE"
"Proechimys_decumanus"	"ECU"
"Proechimys_decumanus"	NA
"Proechimys_decumanus"	"PER"
"Proechimys_echinothrix"	"BZN"
"Proechimys_gardneri"	"BZN"
"Proechimys_gardneri"	"BZC"
"Proechimys_gardneri"	"BOL"
"Proechimys_goeldii"	"BZN"
"Proechimys_goeldii"	"BZE"
"Proechimys_goeldii"	"BZC"
"Proechimys_guairae"	"VEN"
"Proechimys_guairae"	"NLA"
"Proechimys_guairae"	"CLM"
"Proechimys_guyannensis"	"VEN"
"Proechimys_guyannensis"	"GUY"
"Proechimys_guyannensis"	"CLM"
"Proechimys_guyannensis"	"SUR"
"Proechimys_guyannensis"	"FRG"
"Proechimys_guyannensis"	"BZN"
"Proechimys_hoplomyoides"	"VEN"
"Proechimys_hoplomyoides"	"CLM"
"Proechimys_hoplomyoides"	"GUY"
"Proechimys_hoplomyoides"	"BZN"
"Proechimys_kulinae"	"PER"
"Proechimys_kulinae"	"BZN"
"Proechimys_longicaudatus"	"BZC"
"Proechimys_longicaudatus"	"BZN"
"Proechimys_longicaudatus"	"BOL"
"Proechimys_longicaudatus"	"BZL"
"Proechimys_longicaudatus"	"PAR"
"Proechimys_longicaudatus"	"AGW"
"Proechimys_chrysaeolus"	"CLM"
"Proechimys_mincae"	"CLM"
"Proechimys_oconnelli"	"CLM"
"Proechimys_pattoni"	"BZN"
"Proechimys_pattoni"	"PER"
"Proechimys_pattoni"	"BOL"
"Proechimys_guairae"	"VEN"
"Proechimys_guairae"	"NLA"
"Proechimys_guairae"	"CLM"
"Proechimys_quadruplicatus"	"CLM"
"Proechimys_quadruplicatus"	"VEN"
"Proechimys_quadruplicatus"	"BZN"
"Proechimys_quadruplicatus"	"ECU"
"Proechimys_quadruplicatus"	"PER"
"Proechimys_roberti"	"BZN"
"Proechimys_roberti"	"BZE"
"Proechimys_roberti"	"BZC"
"Proechimys_roberti"	"BZL"
"Proechimys_semispinosus"	"HON"
"Proechimys_semispinosus"	"NIC"
"Proechimys_semispinosus"	"COS"
"Proechimys_semispinosus"	"PAN"
"Proechimys_semispinosus"	"CLM"
"Proechimys_semispinosus"	"ECU"
"Proechimys_semispinosus"	NA
"Proechimys_simonsi"	"ECU"
"Proechimys_simonsi"	"CLM"
"Proechimys_simonsi"	"PER"
"Proechimys_simonsi"	"BZN"
"Proechimys_simonsi"	"BOL"
"Proechimys_steerei"	"BZN"
"Proechimys_steerei"	"CLM"
"Proechimys_steerei"	"PER"
"Proechimys_steerei"	"BZC"
"Proechimys_steerei"	"BOL"
"Proechimys_trinitatis"	NA
"Proechimys_trinitatis"	"TRT"
"Proechimys_trinitatis"	"VEN"
"Proechimys_trinitatis"	NA
"Proechimys_trinitatis"	"TRT"
"Proechimys_trinitatis"	"VEN"
"Santamartamys_rufodorsalis"	"CLM"
"Thrichomys_apereoides"	"BZE"
"Thrichomys_apereoides"	"BZC"
"Thrichomys_apereoides"	"BZL"
"Thrichomys_inermis"	"BZE"
"Thrichomys_pachyurus"	"BZC"
"Thrichomys_pachyurus"	"BOL"
"Toromys_grandis"	"BZN"
"Trinomys_albispinus"	"BZE"
"Trinomys_dimidiatus"	"BZL"
"Trinomys_eliasi"	"BZL"
"Trinomys_gratiosus"	"BZL"
"Trinomys_iheringi"	"BZE"
"Trinomys_iheringi"	"BZL"
"Trinomys_iheringi"	"BZS"
"Trinomys_mirapitanga"	"BZE"
"Trinomys_moojeni"	"BZL"
"Trinomys_setosus"	"BZE"
"Trinomys_setosus"	"BZL"
"Trinomys_paratus"	"BZE"
"Trinomys_paratus"	"BZL"
"Trinomys_setosus"	"BZE"
"Trinomys_setosus"	"BZL"
"Trinomys_yonenagae"	"BZE"
"Elephas_maximus"	"IND"
"Elephas_maximus"	"WHM"
"Elephas_maximus"	"NEP"
"Elephas_maximus"	"ASS"
"Elephas_maximus"	"CHT"
"Elephas_maximus"	"EHM"
"Elephas_maximus"	"BAN"
"Elephas_maximus"	"MYA"
"Elephas_maximus"	"CHC"
"Elephas_maximus"	"LAO"
"Elephas_maximus"	"THA"
"Elephas_maximus"	"CBD"
"Elephas_maximus"	"VIE"
"Elephas_maximus"	"SRL"
"Elephas_maximus"	"MLY"
"Elephas_maximus"	"SUM"
"Elephas_maximus"	"BOR"
"Elephas_maximus"	"JAW"
"Loxodonta_africana"	"MLI"
"Loxodonta_africana"	"BKN"
"Loxodonta_africana"	"ERI"
"Loxodonta_africana"	"CHA"
"Loxodonta_africana"	"NGA"
"Loxodonta_africana"	"GNB"
"Loxodonta_africana"	"GUI"
"Loxodonta_africana"	"BEN"
"Loxodonta_africana"	"CMN"
"Loxodonta_africana"	"ETH"
"Loxodonta_africana"	"GHA"
"Loxodonta_africana"	"SUD"
"Loxodonta_africana"	"IVO"
"Loxodonta_africana"	"CAF"
"Loxodonta_africana"	"SIE"
"Loxodonta_africana"	"LBR"
"Loxodonta_africana"	"ZAI"
"Loxodonta_africana"	"KEN"
"Loxodonta_africana"	"CON"
"Loxodonta_africana"	"UGA"
"Loxodonta_africana"	"EQG"
"Loxodonta_africana"	"GAB"
"Loxodonta_africana"	"SOM"
"Loxodonta_africana"	"RWA"
"Loxodonta_africana"	"TAN"
"Loxodonta_africana"	"BUR"
"Loxodonta_africana"	"CAB"
"Loxodonta_africana"	"ANG"
"Loxodonta_africana"	"ZAM"
"Loxodonta_africana"	"MLW"
"Loxodonta_africana"	"MOZ"
"Loxodonta_africana"	"ZIM"
"Loxodonta_africana"	"CPV"
"Loxodonta_africana"	"NAM"
"Loxodonta_africana"	"BOT"
"Loxodonta_africana"	"TVL"
"Loxodonta_africana"	"SWZ"
"Loxodonta_africana"	"NAT"
"Loxodonta_africana"	"CPP"
"Emballonura_alecto"	"PHI"
"Emballonura_alecto"	"BOR"
"Emballonura_alecto"	"SUL"
"Emballonura_alecto"	"MOL"
"Emballonura_alecto"	"LSI"
"Paremballonura_atrata"	"MDG"
"Emballonura_furax"	"NWG"
"Emballonura_monticola"	"MYA"
"Emballonura_monticola"	"THA"
"Emballonura_monticola"	"BOR"
"Emballonura_monticola"	"MLY"
"Emballonura_monticola"	"SUM"
"Emballonura_monticola"	"SUL"
"Emballonura_monticola"	"JAW"
"Emballonura_semicaudata"	"MRN"
"Emballonura_semicaudata"	"CRL"
"Emballonura_semicaudata"	"FIJ"
"Emballonura_serii"	"NWG"
"Emballonura_serii"	"BIS"
"Peropteryx_kappleri"	"MXT"
"Peropteryx_kappleri"	"MXG"
"Peropteryx_kappleri"	"GUA"
"Peropteryx_kappleri"	"BLZ"
"Peropteryx_kappleri"	"MXS"
"Peropteryx_kappleri"	"HON"
"Peropteryx_kappleri"	"ELS"
"Peropteryx_kappleri"	"NIC"
"Peropteryx_kappleri"	"CLM"
"Peropteryx_kappleri"	"VEN"
"Peropteryx_kappleri"	"NLA"
"Peropteryx_kappleri"	"COS"
"Peropteryx_kappleri"	NA
"Peropteryx_kappleri"	"TRT"
"Peropteryx_kappleri"	"PAN"
"Peropteryx_kappleri"	"GUY"
"Peropteryx_kappleri"	"SUR"
"Peropteryx_kappleri"	"FRG"
"Peropteryx_kappleri"	"BZN"
"Peropteryx_kappleri"	"ECU"
"Peropteryx_kappleri"	"BZE"
"Peropteryx_kappleri"	"PER"
"Peropteryx_kappleri"	"BZC"
"Peropteryx_kappleri"	"BOL"
"Peropteryx_kappleri"	"BZL"
"Chaetomys_subspinosus"	"BZE"
"Chaetomys_subspinosus"	"BZL"
"Coendou_bicolor"	"CLM"
"Coendou_bicolor"	"ECU"
"Coendou_bicolor"	"PER"
"Coendou_bicolor"	NA
"Coendou_bicolor"	"BZN"
"Coendou_bicolor"	"BOL"
"Coendou_quichua"	"COS"
"Coendou_quichua"	"PAN"
