"LEVEL_3_CO","meanFruitLength","curr_meanBodySize","presNat_meanBodySize","ID","LEVEL_NAME","REGION_NAM","CONTINENT","THREEREALM","REALM_LONG","NEOPALEO","AREA_M2","AREA_KM2","PERIMETER","LAT","LONG","X_COORD","Y_COORD","ISISLAND","PALMSR","PalmPresAbs","srtm_alt_mean","srtm_alt_median","srtm_alt_min","srtm_alt_max","alt_min0","alt_range","soilcount","PREC_Sum","PREC_CV","P_drie_quart","Tmean_mean","T_cold_quart","Temp_SD","Tmin_cold_month","GPP_mean","GPP_median","GPP_min","GPP_max","GPP_range","GPP_SD","NPP_mean","NPP_median","NPP_min","NPP_max","NPP_range","NPP_SD","GeologicalOrigin","Geology_3categ","DistToCont_m","DistToCont_km","NearestMainland","ensLGM_Pmean","ensLGM_Tmean","ensLGM_Pano","ensLGM_Tano","ccLGM_Tmean","ccLGM_Pmean","miLGM_Tmean","miLGM_Pmean","ccAnoTmean","ccAnoTmedian","miAnoTmean","miAnoTmedian","ccAnoPmean","ccAnoPmedian","miAnoPmean","miAnoPmedian","PLIO_PREC_30s","PLIO_TEMP_30s","PLIO_P_ANOM","PLIO_T_ANOM","Plio_Wmm_mean","Plio_Cmm_mean","Mio_Prec_Mean","Mio_Temp_Mean","VelocityMean","VelocityMedian","VelocityMeanLog","CH_Extent","CH_Mean","CH_Range","CH_CV","CH_Min","CH_Max","CH_Median","CH_SD","CH_Majority","CH_Sum","CH_Variety","CH_PercCover","CH_PercQuart4","PC1","PC2","PC3"
"TCI",1.108,22.25,22.25,317,"Turks-Caicos Is.","Caribbean","SOUTHERN AMERICA","NewWorld","Neotropics","New World",420137345.9,420.1373459,214002.8487,21.80869292,-71.88207917,-6935627.224,2717171.752,1,1,1,7.2805,6,-1,26,0,26,1,680.9032,43.3985,108.4236,259.3874917,237.2592,1710.2128,202.5222,18922.4,17866,0,40086,40086,15192.5,13927.9,14261,1349,20692,19343,5797.01,"atoll","atoll",863932.2437,863.9322437,"FLA",454.8621,238.7051,226.1373,20.8143,245.4904,423.63,232.0663,487.4311,13.9014,14,27.474,27,257.9265,254,192.3182,192,1365.02,290.317,-683.658,-30.8267,0,0,0,0,1.014500713,0.832643151,-0.079018569,1,11.6179,4,0.131537541,10,14,11,1.52819,11,4682,3,0.258167841,NA,1.12159831911041,0.724165034465081,1.16479719635665
"TEX",1.125,5130.40322580645,10450.9424242424,321,"Texas","South-Central U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",6.84965e+11,684964.5072,5931568.584,31.49694154,-99.35743679,-9585288.112,3815298.381,0,2,1,513.7184,421,-10,2549,0,2549,11,693.1776,43.0013,107.873,181.0180917,83.4563,7277.3159,1.1057,8005.85,7499,0,32333,32333,4247.68,4364.93,4097,469,17254,16785,1827.4,"mainland","mainland",NA,NA,"",1020.2613,49.2816,-326.6727,131.865,22.7296,668.5481,76.3293,1372.5342,158.4198,154,104.8272,107,25.1345,50,-679.0233,-648,2354.67,196.773,-1660.91,-15.6862,32.7179,5.9721,1.48285,22.5571,44.21261463,45.63081551,1.589151449,1,21.8505,62,0.186861628,1,63,22,4.08302,23,1828630,33,0.030152731,0.012858363,-0.487766484984739,0.119070648736727,0.513577518642929
"THA",2.30204402515723,42226.4495412844,67991.5394736842,322,"Thailand","Indo-China","ASIA-TROPICAL","OWEast","IndoMalay","Old World",5.12816e+11,512815.7864,7846642.48,15.11989876,101.0149078,9746459.814,1898813.509,0,161,1,284.4791,179,-16,2552,0,2552,11,1493.8571,79.5856,48.706,261.1351417,233.5556,1877.5359,159.395,17575.3,15048,0,41123,41123,7180.07,8060.62,7328,10,20426,20416,2370.18,"mainland","mainland",NA,NA,"",1264.5712,245.787,232.0038,15.4407,246.8233,1488.4573,245.2479,1041.1548,14.4209,17,15.9279,16,9.3657,37,453.6389,414,4843.67,274.878,-3345.31,-13.6114,32.5245,21.7048,6.40465,26.7452,36.34380112,36.07205963,1.497304937,1,22.7186,43,0.231724666,1,44,24,5.26446,25,12596200,38,0.300952614,0.185651088,1.40546003969975,1.34470358322127,-0.200791874524193
"TOG",6.48888888888889,NA,NA,324,"Togo","West Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",57127441163,57127.44116,1639348.223,8.534910374,0.975845964,94229.06211,1084038.277,0,9,1,257.1424,222,-6,941,0,941,9,1190.3748,75.6446,35.5609,267.5333,249.2098,1391.4534,193.4132,12262.5,13202,0,27008,27008,4172.27,5802.22,6414,301,10386,10085,1577.62,"mainland","mainland",NA,NA,"",1645.9443,241.6546,-455.8537,25.927,233.1982,1208.9001,250.4733,2083.5137,34.3767,34,17.1519,17,-18.7606,-8,-893.4479,-864,4693.15,303.833,-3502.49,-36.2638,32.446,27.102,5.706,27.2493,14.12494757,15.41937637,1.08921369,1,8.32626,14,0.56012063,1,15,7,4.66371,5,11382,13,0.006828445,NA,1.37195424200541,1.50552008847225,0.189437621830548
"TOK",22.5,NA,NA,325,"Tokelau-Manihiki","Southwestern Pacific","PACIFIC","NewWorld","Oceania","New World",64761422.81,64.76142281,109901.316,-9.773851277,-164.6511358,-15886723.81,-1240603.145,1,1,1,9.45,7,3,22,3,19,1,2472,32.35,415.8,275.5916667,272.1,255.9,243.7,1321.29,0,0,29706,29706,5195.92,10803.2,10357,5540,16689,11149,3560.85,"atoll","atoll",3737798.446,3737.798446,"QLD",2904.1707,263.1951,-659.6,12.9,261.7317,2080.0244,265.0732,3730.9512,14.25,14,11,11,296.5,294,-1703,-1703,11768.5,310.658,-8926.1,-34.4,0,0,0,0,5.196903881,5.391711235,0.662755772,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99536173840181,-1.40524348327742,-0.138827217355725
"TON",4.075,NA,NA,326,"Tonga","Southwestern Pacific","PACIFIC","OWEast","Oceania","Old World",776174380.3,776.1743803,388267.2358,-19.98207653,-174.8245319,-16868016.99,-2496549.768,1,2,1,63.2833,25,-7,730,0,730,2,1844.1112,31.5806,305.9,239.9271833,220.5292,1498.8472,192.4444,22703.2,25972,0,38485,38485,13788.3,14200.3,16586,1329,19164,17835,4348.02,"volcanic","volcanic",3051594.39,3051.59439,"QLD",2011.1912,221.6985,-171.6792,19.2625,224.7278,2175.8333,218.8907,1853.2947,16.0389,17,22.412,24,-344.2403,-406,-2.4938,379,3661.16,266.084,-1877.44,-26.3509,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95900873002015,-0.90758168745506,0.280502845173409
"TRT",2.22285714285714,5265.39855072464,5650.66,327,"Trinidad-Tobago","Caribbean","SOUTHERN AMERICA","NewWorld","Neotropics","New World",5029530689,5029.530689,472308.5332,10.46836429,-61.25263722,-5910052.604,1328207.974,1,23,1,89.4994,48,-5,849,0,849,5,2074.7099,44.3713,213.1716,257.3692833,247.6127,634.2635,201.5574,27886.7,29270,0,41070,41070,8772.15,13243.9,12475,1177,20459,19282,3503.67,"mixed","continental",14783.99763,14.78399763,"VEN",2219.2986,231.2407,-145.9254,26.2556,240.0319,2139.2676,222.5246,2307.7542,17.3082,18,34.8053,35,-61.9598,-76,-234.0197,-226,419.634,291.238,1655.71,-33.7583,0,0,0,0,4.8077747,4.404638052,0.53858213,1,13.1546,51,0.44995819,1,52,12,5.91902,11,172522,35,0.739748435,0.047097975,2.18994519705347,-0.261034815327664,0.0508464032233963
"TUA",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TUN",1.3,14761.3166666667,331311.86,331,"Tunisia","Northern Africa","AFRICA","OWWest","Palearctic","Old World",1.55384e+11,155383.9812,2610649.684,34.11124917,9.561561422,922720.0944,4099684.726,0,1,1,256.2838,206,-31,1444,0,1444,12,224.5003,54.022,14.9003,191.1198583,104.6075,6748.1187,44.8581,1822.13,0,0,34856,34856,3044.19,2665.3,2224,376,21596,21220,1790.75,"mainland","mainland",NA,NA,"",289.3032,180.4649,-64.6212,10.6767,191.1617,156.6479,170.2354,422.5227,-0.0409,-2,20.9319,21,67.974,51,-197.8706,-144,432.862,228.405,-208.101,-37.2525,31.5729,13.0712,1.177,23.1794,7.028226998,6.21039772,0.80263475,1,22.5982,30,0.056228372,3,33,23,1.27066,23,40157,5,0.002742546,0.002369054,-0.71018920420335,1.00380613226772,0.800123516189328
"TUR",1.5,14211.7384615385,14211.7384615385,332,"Turkey","Western Asia","ASIA-TEMPERATE","OWEast","Palearctic","Old World",7.56499e+11,756499.2442,6546817.805,38.989446,35.43172673,3418125.125,4603198.238,0,1,1,1173.2811,1113,-42,4972,0,4972,13,591.9836,51.9941,45.2973,106.9453083,7.374,7669.9731,-44.5934,5660.43,4386,0,36179,36179,3845.03,3505.09,2753,0,22140,22140,2148.1,"mainland","mainland",NA,NA,"",500.0822,61.472,92.4697,45.661,53.4685,499.0803,69.9166,501.6994,53.6504,55,37.215,37,93.4726,81,90.8285,78,1478.41,140,-886.589,-32.9314,25.3103,3.9087,1.68096,17.4164,2.026151641,2.007384658,0.25127419,1,24.5585,61,0.244007167,1,62,24,5.99245,26,7097760,56,0.086116284,0.057277963,-1.32694452413745,0.27143395604207,0.20299902625539
"TVL",6.225,107076.611538462,109172.656862745,335,"Northern Provinces","Southern Africa","AFRICA","OWWest","Afrotropics","Old World",3.35731e+11,335730.9866,3304540.994,-25.26571446,28.07825549,2710475.997,-3119676.031,0,4,1,1133.6013,1171,-244,2290,0,2290,18,609.7681,77.2153,20.0868,185.1045083,127.3341,4061.5708,31.3866,9048.67,8892,0,30909,30909,3938.23,5454.67,5241,745,18190,17445,2244.9,"mainland","mainland",NA,NA,"",599.9744,155.3319,9.7858,29.8186,158.3108,618.8559,152.8709,581.433,26.8467,27,32.2984,33,-9.1777,-17,28.1073,25,2438.74,214.955,-1828.85,-29.8252,26.2586,13.3928,2.22048,21.3151,2.100456188,1.74589467,0.274022048,1,10.0002,46,0.758901822,1,47,10,7.58917,1,893976,32,0.069633357,0.003566727,-0.109209986257959,1.37714916574354,0.140682735986872
"UGA",4.98333333333333,57477.0537735849,64378.6055555556,337,"Uganda","East Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",2.42066e+11,242065.8827,2410414.801,1.280084629,32.38622999,3124806.59,163146.078,0,6,1,1153.4899,1132,579,4656,579,4077,22,1195.655,46.7071,124.1569,224.6812583,215.1988,741.3419,155.8098,15180.7,15253,0,34118,34118,9151.25,9114.88,8468,680,18389,17709,3575.1,"mainland","mainland",NA,NA,"",755.0414,206.966,440.5867,17.7601,206.2188,796.7545,208.2094,713.8768,18.5049,20,16.4838,16,398.8993,377,481.8243,509,4292.74,228.187,-3097.06,-3.47376,22.9642,21.1079,5.55117,22.0157,1.311198376,0.695687622,-0.073237415,1,9.69847,43,0.574997912,1,44,9,5.5766,7,1515520,38,0.186152673,0.003889498,1.29144720156002,0.395127053089717,0.649339999194449
"URU",2.30714285714286,9621.75,9621.75,0,"","Southern South America","SOUTHERN AMERICA","NewWorld","Neotropics","New World",1.77843e+11,177842.6231,1898128.527,-32.79956992,-56.01217362,-5404738.005,-3962381.11,0,6,1,107.7823,102,-8,458,0,458,8,1220.0032,13.1736,259.8215,175.1952833,120.6576,4391.5259,66.1628,13089.7,12466,0,35871,35871,3873.5,7077.88,6331,646,22299,21653,2325.37,"mainland","mainland",NA,NA,"",1004.2684,150.4451,215.709,24.7846,148.5383,1032.3141,152.8702,976.7496,26.6901,28,22.3545,22,187.6424,186,243.5837,274,2344.88,196.982,-1125.06,-21.7512,27.3035,10.3359,0.722231,21.4767,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524826509458847,-1.22915550589956,0.813769217626877
"VAN",4.5,232.266666666667,232.266666666667,342,"Vanuatu","Southwestern Pacific","PACIFIC","OWEast","Oceania","Old World",12697737788,12697.73779,2114055.375,-16.20215409,167.7055728,16180739.12,-2038093.672,1,18,1,281.8762,215,-22,1698,0,1698,5,2632.3738,35.4459,400.4848,236.8452583,221.6763,1129.0815,189.511,30662.5,36143,0,38566,38566,11708.8,16303.5,17270,1052,20067,19015,3270.64,"mixed","volcanic",1600768.472,1600.768472,"QLD",3128.6968,219.9866,-509.1913,17.3888,222.8043,3063.1448,217.4656,3200.8591,14.3924,15,19.982,20,-440.7128,-462,-580.2051,-510,4823.41,284.386,-2197.21,-47.607,29.44,25.52,6.952,28.419,17.82245902,19.19082832,1.101602289,1,39.5401,28,0.086917079,19,47,40,3.43671,41,160533,25,0.088628872,0.088257766,2.57606105151928,-1.55731817543411,-0.494225547266259
"VEN",2.24476315789474,4474.69419354839,4474.69419354839,343,"Venezuela","Northern South America","SOUTHERN AMERICA","NewWorld","Neotropics","New World",9.10222e+11,910221.6044,8567186.898,7.118821943,-66.16904042,-6383890.548,903589.8219,0,100,1,348.4914,159,-21,4783,0,4783,16,1942.052,60.2252,152.4303,255.90845,248.559,561.9072,194.7048,21106.9,23723,0,38847,38847,8008.39,9815.26,10197,0,19031,19031,3573.5,"mainland","mainland",NA,NA,"",1348.24,236.417,593.2458,19.5501,228.3951,1600.0593,244.9313,1096.9846,27.5823,27,11.0316,10,341.1237,220,845.0829,725,1509.46,308.813,431.276,-52.8859,31.8525,28.3869,2.85957,28.1566,0.831576043,0.728966951,-0.186723967,1,17.1371,51,0.368471328,1,52,17,6.31453,16,25919700,52,0.475442043,0.082659332,2.0172435569025,0.369484632113856,-0.135862313978913
"VIC",1.7,651.069230769231,651.069230769231,345,"Victoria","Australia","AUSTRALASIA","OWEast","Australasia","Old World",2.27726e+11,227725.7618,3115407.302,-36.85746645,144.3078569,13922646,-4389264.996,0,1,1,258.3037,148,-60,1907,0,1907,16,703.0347,24.0128,119.2821,137.8820583,82.4269,4348.9756,31.2298,12464.9,9757,0,34167,34167,7532.32,7866.83,6078,711,21864,21153,4761.65,"mainland","mainland",NA,NA,"",740.483,111.5833,-36.6365,26.404,103.4761,901.0105,120.163,580.7415,34.5227,34,17.7938,19,-196.8123,-100,122.9958,108,1556.83,157.211,-851.868,-19.3647,21.8422,8.35565,1.28654,19.2935,20.24635933,16.88161755,1.262120568,1,21.9526,39,0.301277753,1,40,25,6.61383,26,6034540,40,0.280010553,0.175412773,-0.309758005543083,-0.368998691514613,1.0081488725382
"VIE",2.16880434782609,39879.4258426966,81437.375,346,"Vietnam","Indo-China","ASIA-TROPICAL","OWEast","IndoMalay","Old World",3.25523e+11,325522.9422,8314598.224,16.65160342,106.3040353,10259091.52,2075670.855,0,84,1,393.8113,255,-30,3004,0,3004,14,1793.4388,80.7094,65.2141,234.164925,194.871,2787.3057,145.0526,19916.6,18895,0,42283,42283,7272.52,9666.59,9372,529,21005,20476,2999.67,"mainland","mainland",NA,NA,"",1515.5424,214.6428,278.8588,19.667,208.5614,1863.5769,221.2241,1167.8146,25.7559,29,13.0815,14,-68.9324,-12,626.3255,622,4154.51,256.785,-2359.8,-22.5048,31.0367,17.8243,3.85344,22.856,5.556173626,4.819493055,0.589395178,1,23.6497,39,0.320001099,1,40,26,7.56793,29,15547600,40,0.557146005,0.352441608,1.20989121969509,1.01114337438506,-0.618841590516945
"VNA",1.71666666666667,68.44,68.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WAL",7,NA,NA,350,"Wallis-Futuna Is.","Southwestern Pacific","PACIFIC","OWEast","Oceania","Old World",166347490,166.34749,79055.73134,-13.78426596,-177.1439709,-17091765.62,-1741837.064,1,1,1,47.916,4,-1,383,0,383,1,3235.1755,24.1069,527.9771,267.7271167,260.542,463.7863,234.4504,13737.4,0,0,39280,39280,16168.1,13676.5,17188,4230,19219,14989,5004.26,"volcanic","volcanic",3025620.563,3025.620563,"QLD",3966.3762,254.1422,-739.458,13.4885,255.1147,3341.5,253.1651,4604.9678,12.3053,13,15.3592,15,-71.0076,55,-1409.0776,-1680,10087.5,296.931,-7166.19,-29.632,0,0,0,0,1.33158499,1.33158499,0.050740176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48931861933761,-2.41214377306197,-0.69603122573703
"WAU",1.63,726.385,667.622727272727,352,"Western Australia","Australia","AUSTRALASIA","OWEast","Australasia","Old World",2.52772e+12,2527723.288,10437004.65,-25.46606876,122.1782045,11793293.08,-3112090.165,0,5,1,331.5006,348,-11,1198,0,1198,14,334.419,64.033,24.0764,223.157625,153.5896,5156.1953,78.1346,4061.65,3129,0,34574,34574,2859.29,1969.97,1364,0,21639,21639,1933.33,"mainland","mainland",NA,NA,"",321.2388,194.7824,14.008,28.4727,189.5306,275.58,200.5248,367.3866,33.7263,35,22.7309,23,59.5584,45,-31.9944,11,941.249,250.138,-605.355,-26.9068,31.0952,14.8909,1.55538,26.9097,8.211701327,8.21163559,0.883503052,1,11.3343,28,0.266871355,1,29,11,3.0248,10,649820,23,0.005902793,5.54944e-05,-0.108360880940548,1.32854903847278,0.687232026598482
"WHM",1.75833333333333,93532.0511627907,124986.433333333,354,"West Himalaya","Indian Subcontinent","ASIA-TROPICAL","OWEast","IndoMalay","Old World",2.93726e+11,293726.1471,3572787.745,33.32159715,76.67319106,7400867.125,4013551.336,0,6,1,3439.9619,3872,182,7630,182,7448,8,691.3101,62.4951,59.925,43.91680833,-61.1464,7820.0918,-122.9369,4692.45,783,0,26873,26873,5870.45,4940.88,5665,0,16210,16210,3225.87,"mainland","mainland",NA,NA,"",829.1232,7.4462,-138.0062,36.471,20.1394,392.4345,-4.8264,1266.3809,23.7493,24,48.7535,49,298.8315,180,-575.3638,-322,2698.97,72.741,-2007.61,-28.7541,19.0063,-5.16889,2.54686,10.9139,0.847156827,0.51444155,-0.229956138,1,36.1903,56,0.180172864,6,62,39,6.52051,40,6821180,37,0.15525362,0.148440718,-1.80655985263443,0.102785963871066,-0.346354004511828
"WIN",1.93909090909091,31.2,30.41,355,"Windward Is.","Caribbean","SOUTHERN AMERICA","NewWorld","Neotropics","New World",3804063603,3804.063603,728252.169,14.09525608,-60.99587035,-5885218.245,1779735.374,1,11,1,217.1971,160,-3,1314,0,1314,6,2208.9374,38.6282,287.5216,247.7458417,234.6365,898.6023,194.7355,31064.9,37169,0,42699,42699,12571.4,17745.8,20062,1455,22059,20604,4153.76,"volcanic","volcanic",158550.7317,158.5507317,"VEN",1875.8999,223.8924,321.6072,24.4493,230.118,1709.3295,217.3895,2068.1982,17.7941,19,30.944,32,500.5465,465,136.3576,90,831.189,281.539,1364.62,-33.6084,0,0,0,0,0.806826167,0.678394586,-0.137256199,1,10.7318,39,0.697901564,2,41,8,7.48974,8,48454,28,0.332205136,0.030093444,2.273334680727,-0.792096056423677,-0.0607591431125863
"XMS",1.5,375,224.4,361,"Christmas I.","Malesia","ASIA-TROPICAL","OWEast","IndoMalay","Old World",123983078.3,123.9830783,45111.14301,-10.44411526,105.7036983,10198956.65,-1325217.53,1,1,1,168.3226,222,1,318,1,317,1,1917.5967,59.5645,108.5484,254.6317167,245.9355,569.3387,223.6129,11150.1,0,0,38839,38839,15917.1,15260.1,18201,1277,19186,17909,5062.99,"atoll","atoll",1489326.902,1489.326902,"MLY",1795.3138,239.7518,57.0323,17.7903,239.85,1962.7214,239.3143,1644.15,17.4677,16,17.2857,13,-109.9194,-66,220.9643,318,6299.7,306,-4390.81,-51.0926,0,0,0,0,1.230756283,1.230756283,0.081765485,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90449454260599,0.535776432255777,-0.0524374008162695
"YEM",2.91666666666667,7655.2,14932,363,"Yemen","Arabian Peninsula","ASIA-TEMPERATE","OWEast","Palearctic","Old World",4.19969e+11,419969.0598,3572537.073,15.83691546,47.56879416,4588700.443,1993687.468,0,6,1,949.8495,882,-29,3534,0,3534,8,116.7778,82.0721,6.3329,228.7627583,184.8407,3313.3989,116.6872,1230.84,0,0,16773,16773,1764.03,1755.59,1642,222,9270,9048,682.865,"mainland","mainland",NA,NA,"",188.2471,195.7934,-71.6518,33.109,191.2646,95.678,200.8114,281.3714,37.6341,38,28.0311,28,21.0181,13,-164.8873,-66,423.629,299.052,-306.726,-70.237,33.81,19.0469,2.04126,26.6079,4.432624654,3.506515622,0.498205859,1,1.37013,1,0.352403787,1,2,1,0.482839,1,211,2,0.000101866,NA,0.12134561920453,1.97998593445633,0.60695005200509
"ZAI",4.69428571428571,45979.1593984962,50709.6902985075,366,"Zaïre","West-Central Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",2.32681e+12,2326810.805,9488676.574,-2.876225764,23.65445822,2281986.481,-363434.0893,0,38,1,686.7643,591,-11,4739,0,4739,16,1595.195,51.0977,139.0588,239.2782833,230.0166,672.531,166.3274,23057.1,26939,0,36631,36631,6937.63,10232.7,10700,265,17747,17482,2499.73,"mainland","mainland",NA,NA,"",1152.0592,215.7222,443.1083,23.5981,213.8068,1064.6914,218.1454,1239.8917,25.5154,26,21.1752,21,530.4558,482,355.2782,340,5986.81,266.763,-4391.64,-27.4477,27.4735,25.121,5.84961,25.267,5.697696489,5.598143578,0.697809464,1,16.6613,47,0.201573107,1,48,17,3.35847,17,80055800,47,0.593442003,0.011375897,1.65434156893425,0.312380087385407,0.285405452372094
"ZAM",5.26666666666667,87114.2238095238,87112.4349206349,367,"Zambia","South Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",7.51902e+11,751901.9078,5427173.655,-13.45307543,27.79788004,2683695.261,-1696990.169,0,4,1,1120.3876,1146,326,2286,326,1960,16,1018.87,109.5142,0.8057,212.2213167,174.6669,2544.7458,80.9248,13839.7,13945,0,31809,31809,3391.05,7870.38,7881,758,16988,16230,1589.83,"mainland","mainland",NA,NA,"",964.0432,184.0633,54.8353,28.1983,182.9605,1050.4193,185.6588,878.1651,29.3032,28,26.6062,26,-31.5434,-69,140.7306,149,2918.88,244.262,-1900.08,-31.9968,28.9144,19.3891,3.6105,23.2479,6.432908706,6.300349236,0.756002004,1,8.9469,48,0.336823928,1,49,9,3.01353,9,1110920,34,0.046341718,0.000291483,0.558279146055579,2.12553625009932,-0.683915957292732
"ZIM",6.975,120665.373913043,123342.864444444,368,"Zimbabwe","South Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",3.89856e+11,389856.2762,2841329.824,-19.00000577,29.87175983,2882186.901,-2378106.824,0,4,1,975.6187,1022,158,2523,158,2365,15,673.6836,104.4438,7.4277,204.722925,158.9119,3130.4409,68.4786,10928.3,11037,0,32314,32314,2618.58,6320.49,6303,758,17786,17028,1421.95,"mainland","mainland",NA,NA,"",716.7998,167.029,-43.0572,37.7352,157.42,836.5851,177.1252,597.5756,47.3387,47,27.6349,27,-162.7921,-169,76.21,72,2237.59,251.205,-1563.92,-46.4429,30.1859,18.175,2.63418,23.7657,6.110450165,5.728948116,0.737538403,1,8.0813,30,0.99433012,1,31,4,8.03548,1,163226,27,0.01414941,0.000687926,0.229654126556886,2.0882210853293,-0.388494933459134
